host_unix_s,host_elapsed_s,host_dt_s,mcu_timestamp_ms,mcu_elapsed_s,response_status,terminated,pendulum_angle_deg,pendulum_error_deg,pendulum_velocity_dps_est,rotor_angle_deg,rotor_velocity_dps_est,motor_speed_pps_observed,l6474_status_raw
1789387977.6744173,15.025676399935037,0.021633500000461936,973159,15.132,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387977.6940129,15.044809199986048,0.019132800051011145,973180,15.153,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387977.713815,15.064854299998842,0.020045100012794137,973200,15.173,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387977.7334905,15.084441400016658,0.01958710001781583,973220,15.193,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387977.753319,15.104737999965437,0.02029659994877875,973240,15.213,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387977.7745156,15.125732999993488,0.020995000028051436,973260,15.233,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387977.7934856,15.144465400022455,0.018732400028966367,973280,15.253,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387977.814337,15.165250199963339,0.020784799940884113,973300,15.273,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387977.8322713,15.183889099978842,0.018638900015503168,973321,15.294,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387977.8535838,15.204947300022468,0.02105820004362613,973341,15.314,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387977.8750381,15.226566900033504,0.0216196000110358,973361,15.334,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387977.8942409,15.244899799930863,0.01833289989735931,973381,15.354,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387977.912694,15.264481300022453,0.019581500091589987,973401,15.374,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387977.9337165,15.28446689993143,0.019985599908977747,973421,15.394,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387977.9541128,15.305018799961545,0.020551900030113757,973442,15.415,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387977.974714,15.325695100007579,0.020676300046034157,973462,15.435,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387977.9943087,15.344998699962161,0.01930359995458275,973482,15.455,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.013271,15.36395759996958,0.018958900007419288,973502,15.475,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.033034,15.38411049998831,0.02015290001872927,973522,15.495,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.0535026,15.404521299991757,0.02041080000344664,973542,15.515,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.0749555,15.425734799937345,0.02121349994558841,973563,15.536,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.092926,15.444343999959528,0.01860920002218336,973583,15.556,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.1141107,15.465063699986786,0.020719700027257204,973603,15.576,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.132722,15.483952699927613,0.01888899994082749,973623,15.596,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.153935,15.504959699930623,0.021007000003010035,973643,15.616,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.1740959,15.524758899933659,0.019799200003035367,973663,15.636,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.193411,15.544304699986242,0.019545800052583218,973684,15.657,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.213842,15.564475300023332,0.02017060003709048,973704,15.677,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.2340305,15.58471099997405,0.02023569995071739,973724,15.697,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.2526011,15.604170999955386,0.019459999981336296,973744,15.717,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.2742152,15.625415100017563,0.021244100062176585,973764,15.737,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.293772,15.644768900005147,0.019353799987584352,973784,15.757,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.3136578,15.665264999959618,0.020496099954470992,973804,15.777,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.333638,15.684730499982834,0.01946550002321601,973825,15.798,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.3522596,15.703905600006692,0.01917510002385825,973845,15.818,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.3755972,15.726471500005573,0.022565899998880923,973865,15.838,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.3932638,15.74421519995667,0.01774369995109737,973885,15.858,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.4138703,15.764565899968147,0.020350700011476874,973905,15.878,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.4330025,15.783993099932559,0.019427199964411557,973925,15.898,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.4531255,15.80417309992481,0.020179999992251396,973945,15.918,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.4747694,15.8253587000072,0.02118560008239001,973966,15.939,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.4933891,15.84414109995123,0.01878239994402975,973986,15.959,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.512519,15.863982199924067,0.019841099972836673,974006,15.979,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.5326886,15.884004599996842,0.02002240007277578,974026,15.999,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.5533135,15.903922999976203,0.0199183999793604,974046,16.019,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.5748906,15.926035200012848,0.022112200036644936,974066,16.039,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.5929546,15.944516999996267,0.018481799983419478,974087,16.06,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.6126351,15.963946699979715,0.01942969998344779,974107,16.08,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.633707,15.98468390002381,0.020737200044095516,974127,16.1,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.653442,16.00413309992291,0.019449199899099767,974147,16.12,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.6741326,16.025481899967417,0.021348800044506788,974167,16.14,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.693703,16.044859600020573,0.019377700053155422,974188,16.161,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.7127926,16.06392099999357,0.019061399972997606,974207,16.18,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.7335873,16.08427200000733,0.020351000013761222,974228,16.201,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.752774,16.10425520001445,0.019983200007118285,974248,16.221,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.7744126,16.12519649998285,0.020941299968399107,974268,16.241,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.7943673,16.145383100025356,0.020186600042507052,974288,16.261,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.8126488,16.16406759992242,0.01868449989706278,974308,16.281,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.8332996,16.184828000026755,0.02076040010433644,974328,16.301,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.85295,16.20389499992598,0.019066999899223447,974349,16.322,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.875607,16.226616299944,0.022721300018019974,974369,16.342,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.8942535,16.24507129995618,0.0184550000121817,974389,16.362,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.9125326,16.264332399936393,0.019261099980212748,974409,16.382,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.9328136,16.284258599975146,0.01992620003875345,974429,16.402,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.9532897,16.30400699994061,0.01974839996546507,974449,16.422,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.9744294,16.325034699984826,0.021027700044214725,974470,16.443,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387978.9944186,16.345019100001082,0.019984400016255677,974490,16.463,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387979.013124,16.364107299945317,0.019088199944235384,974510,16.483,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387979.0331988,16.3842152999714,0.020108000026084483,974530,16.503,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387979.053699,16.405020999955013,0.020805699983611703,974550,16.523,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387979.0733666,16.424925999948755,0.019904999993741512,974570,16.543,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
