host_unix_s,host_elapsed_s,mcu_timestamp_ms,mcu_elapsed_s,response_status,terminated,pendulum_angle_deg,pendulum_error_deg,pendulum_velocity_dps_est,rotor_angle_deg,rotor_velocity_dps_est,motor_speed_pps_observed,l6474_status_raw,command_id_sent,command_velocity_pps,manual_speed_setting_pps,key_left,key_right,emergency_stop
1788784958.645146,4.194755399999849,54649,4.208,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784958.6659875,4.215448999999353,54669,4.228,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784958.6861556,4.23618969999734,54690,4.249,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784958.7055502,4.255511699997442,54710,4.269,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784958.7267444,4.276552099996479,54731,4.29,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784958.745999,4.29670989999795,54751,4.31,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784958.7685022,4.31872629999998,54772,4.331,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784958.7888732,4.338258499999938,54792,4.351,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784958.8077939,4.358022699998401,54813,4.372,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784958.8277712,4.377533499999117,54833,4.392,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784958.8495424,4.39889189999667,54853,4.412,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784958.869573,4.419719699999405,54874,4.433,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784958.889893,4.4394750999999815,54895,4.454,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784958.908895,4.458746799999062,54915,4.474,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784958.9296446,4.479834599998867,54936,4.495,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784958.9504437,4.500208699999348,54957,4.516,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784958.9715369,4.521269199998642,54977,4.536,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784958.990891,4.54108069999711,54998,4.557,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.0122428,4.562458499996865,55018,4.577,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.0322094,4.581746399999247,55039,4.598,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.05338,4.603175499996723,55060,4.619,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.0750616,4.625104799997644,55080,4.639,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.093945,4.644326999998157,55101,4.66,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.113879,4.664170000000013,55122,4.681,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.1355975,4.6850534999975935,55142,4.701,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.15554,4.704936099999031,55162,4.721,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.1748466,4.724775099999533,55183,4.742,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.194947,4.744754899998952,55204,4.763,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.2153752,4.76535629999853,55224,4.783,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.23628,4.786163599997963,55245,4.804,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.2559037,4.8064536999991105,55265,4.824,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.2759285,4.82645279999997,55286,4.845,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.2984612,4.847784599998704,55306,4.865,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.3179255,4.867979799997556,55327,4.886,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.3390663,4.888392799999565,55347,4.906,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.3578036,4.907974399997329,55367,4.926,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.3784661,4.929045199998654,55388,4.947,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.3985794,4.948597999999038,55408,4.967,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.419639,4.9696088999990025,55429,4.988,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.4385984,4.988629899999069,55449,5.008,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.4597006,5.009672699998191,55470,5.029,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.47985,5.029621599998791,55491,5.05,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.5013406,5.0506844999981695,55511,5.07,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.5216618,5.071530899997015,55532,5.091,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.5412278,5.091410999997606,55553,5.112,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.5618644,5.111881799999537,55574,5.133,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.5830064,5.1323905999997805,55594,5.153,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.6025002,5.152378599999793,55615,5.174,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.6226916,5.17299649999768,55635,5.194,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.6431105,5.193323699997563,55656,5.215,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.6647184,5.214550899996539,55676,5.235,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.686341,5.2357312999993155,55697,5.256,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.7048337,5.254695299998275,55717,5.276,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.7249622,5.274847799999407,55738,5.297,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.7459033,5.295391899999231,55759,5.318,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.766091,5.315711799998098,55779,5.338,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.7873554,5.336943099999189,55799,5.358,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.8065157,5.356243199999881,55820,5.379,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.82611,5.376553199999762,55841,5.4,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.847445,5.397331999996823,55861,5.42,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.8673618,5.417413999999553,55882,5.441,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.8874724,5.437425999996776,55902,5.461,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.9078858,5.458083599998645,55923,5.482,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.929493,5.478948299998592,55943,5.502,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.9490488,5.498721199997817,55963,5.522,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.9705153,5.520318499999121,55984,5.543,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784959.9898453,5.539796999997634,56005,5.564,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.0098975,5.559751299999334,56025,5.584,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.0321183,5.581799699997646,56045,5.604,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.050861,5.601107699996646,56066,5.625,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.0708003,5.621173099996668,56086,5.645,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.0910733,5.640811599998415,56107,5.666,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.1117632,5.661324699998659,56127,5.686,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.1313415,5.6814406999983476,56148,5.707,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.1523588,5.702403099996445,56169,5.728,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.1747046,5.724171699999715,56190,5.749,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.194513,5.7445887999965635,56210,5.769,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.2139826,5.763500999997632,56230,5.789,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.2341645,5.783765599997423,56251,5.81,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.2537813,5.803970399996615,56271,5.83,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.2739346,5.823598499999207,56291,5.85,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.2939324,5.843639199996687,56312,5.871,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.3148546,5.864816899997095,56332,5.891,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.3350587,5.884386999998242,56352,5.911,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.3546777,5.904690699997445,56373,5.932,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.3757951,5.925555899997562,56393,5.952,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.3950958,5.944779499997821,56413,5.972,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.4158492,5.965482999999949,56434,5.993,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.4361532,5.986044499997661,56454,6.013,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.4558685,6.006131099999038,56475,6.034,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.4758925,6.026145099996938,56495,6.054,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.497401,6.046779499996774,56516,6.075,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.5173655,6.067550999996456,56536,6.095,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.5373878,6.087084899998445,56556,6.115,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.5568392,6.106699499996466,56577,6.136,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.5775568,6.127763199998299,56598,6.157,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.5976837,6.147909999999683,56618,6.177,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.6196957,6.169116599998233,56639,6.198,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.6394486,6.1894056999990426,56659,6.218,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.6595266,6.20936349999829,56680,6.239,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.6797392,6.229948499996681,56701,6.26,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.7007158,6.250893599997653,56721,6.28,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.7209523,6.271004099999118,56741,6.3,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.7408557,6.290522699997382,56762,6.321,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.7611964,6.310899000000063,56782,6.341,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.7828796,6.332309499997791,56803,6.362,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.8030958,6.352585499997076,56824,6.383,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.8231986,6.373309199996584,56845,6.404,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.8443682,6.394529999997758,56866,6.425,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.8650217,6.414436600000045,56886,6.445,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.885113,6.434520499999053,56906,6.465,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.9053566,6.455619399999705,56927,6.486,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.924116,6.474741799996991,56947,6.506,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.9456763,6.495781499997975,56968,6.527,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.966362,6.516054699997767,56989,6.548,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784960.9878914,6.537423699999636,57009,6.568,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.0058744,6.556619999999384,57030,6.589,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.0274358,6.577492799999163,57050,6.609,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.047539,6.597769099997095,57071,6.63,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.0697925,6.61947009999858,57091,6.65,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.0885942,6.638224499998614,57112,6.671,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.1093843,6.659373499998765,57132,6.691,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.1304092,6.679919899997913,57153,6.712,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.1506834,6.700554299997748,57174,6.733,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.1711197,6.720551200000045,57194,6.753,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.1904507,6.739926799997193,57214,6.773,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.2103465,6.76041549999718,57235,6.794,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.230604,6.780637199997727,57255,6.814,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.251927,6.801821899996867,57276,6.835,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.2712607,6.820849899999303,57296,6.855,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.2911894,6.841451499996765,57317,6.876,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.313018,6.862325099998998,57337,6.896,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.333097,6.882666799996514,57358,6.917,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.3544543,6.904293799998413,57379,6.938,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.374448,6.924081299999671,57400,6.959,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.394258,6.943656399998872,57420,6.979,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.4137268,6.964207399996667,57441,7.0,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.434466,6.984575799997401,57461,7.02,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.455505,7.005188299997826,57481,7.04,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.4753644,7.024889199998142,57502,7.061,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.4958746,7.046331899997313,57522,7.081,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.5159543,7.065768499996921,57543,7.102,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.5365307,7.086390499996924,57564,7.123,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.5567262,7.106747099998756,57584,7.143,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.5774345,7.127640499998961,57605,7.164,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.5975432,7.14753749999727,57625,7.184,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.6193435,7.169374799999787,57645,7.204,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.6381922,7.188097499998548,57666,7.225,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.6577933,7.2078992999995535,57686,7.245,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.6791565,7.22863309999957,57707,7.266,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.7002573,7.249693199999456,57728,7.287,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.7207654,7.270076499997231,57748,7.307,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.739482,7.289789199996449,57769,7.328,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.7607594,7.310259399997449,57789,7.348,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.7807918,7.330362699998659,57810,7.369,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.8009725,7.350583799998276,57830,7.389,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.8222835,7.371651699999347,57851,7.41,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.8425612,7.392258999996557,57871,7.43,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.863058,7.412399499997264,57892,7.451,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.8826363,7.432819699999527,57913,7.472,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.9043717,7.453934899996966,57933,7.492,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.924219,7.473824099997728,57954,7.513,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.943744,7.49346279999736,57974,7.533,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.9636986,7.513755399999354,57994,7.553,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784961.9840443,7.534001099997113,58015,7.574,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.0044162,7.554287899998599,58035,7.594,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.0257728,7.575426099996548,58056,7.615,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.0448365,7.594992899998033,58076,7.635,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.0660243,7.615442799997254,58097,7.656,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.0862834,7.636797499999375,58117,7.676,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.107512,7.656864999997197,58138,7.697,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.1266577,7.676340399997571,58158,7.717,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.146628,7.696692199999234,58179,7.738,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.1686428,7.71870239999771,58199,7.758,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.1878908,7.737829499998043,58220,7.779,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.2077498,7.757654699998966,58240,7.799,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.2286284,7.778612099999009,58261,7.82,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.2488556,7.798468799999682,58281,7.84,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.2702363,7.819649999997637,58301,7.86,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.2897048,7.839397999996436,58322,7.881,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.3098323,7.859492599996884,58343,7.902,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.3298573,7.8796272999970824,58363,7.922,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.3502953,7.8999993999968865,58383,7.942,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.3694932,7.92043779999949,58404,7.963,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.3908665,7.941102899996622,58425,7.984,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.4118772,7.961622699996951,58445,8.004,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.4318552,7.981920299997,58466,8.025,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.452195,8.002287799998157,58486,8.045,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.47219,8.022617699996772,58507,8.066,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.494196,8.044030299999577,58527,8.086,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.5133207,8.063287099997979,58548,8.107,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.53454,8.083883199997217,58568,8.127,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.5548341,8.104430699997465,58589,8.148,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.5739827,8.123855699999694,58609,8.168,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.594971,8.14449639999657,58630,8.189,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.61596,8.165436099996441,58650,8.209,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.6365137,8.186163599999418,58671,8.23,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.6555855,8.205639599997085,58691,8.25,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.6765645,8.226645099999587,58712,8.271,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.6982062,8.247630099998787,58733,8.292,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
